Url,DomainNameLength,UrlEntropy,PercentageNumericChars,DotCount,TokenCount,SubdomainCount,HasHyphenInDomain,NumberOfDigits,TldPopularity,TldLength,HyphenRatio,VeryShortTokenCount,AverageTokenLength,HasBrandPrefix,DigitToLengthRatio,ConsonantClusterScore,IsAllSubdomain,IsRandomString,RepeatedCharScore,VowelConsonantRatio,UnigramRarity,LevenshteinToBrands,BigramEnglishScore,CharacterTransitionScore,RepeatedNGramScore,ClassLabel
vakcinejies.lv,14,3.3787835,0,1,2,0,0,0,0,2,0,1,6.5,0,0,0,0,0,0,0.45454547,0,0.19999999,0.2,0,0,0
archambault.ca,14,3.0930693,0,1,2,0,0,0,1,2,0,1,6.5,0,0,0.25,0,0,0,0.36363637,0,0.19999999,0.1,0,0,1
thegcmf.org,11,3.2776134,0,1,2,0,0,0,1,3,0,0,5,0,0,0.6666667,0,0,0,0.14285715,0,0.5,0.33333334,0,0,0
ctjja.org,9,2.947703,0,1,2,0,0,0,1,3,0,0,4,0,0,0.6666667,0,0,0.5,0.2,0,0.5,0,0,0,1
monarchseparators.com,21,3.4273336,0,1,2,0,0,0,1,3,0,0,10,0,0,0.2857143,0,0,0,0.3529412,0,0,0.25,0,0,1
ranches.org,11,3.2776134,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0,0.2857143,0,0.5,0.5,0,0,1
dojolocator.com,15,2.9995813,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.100000024,0.3,0,0,1
ohio.olx.com,12,2.751629,0,2,3,1,0,0,1,3,0,0,3.3333333,0,0,0,1,0,0,0.75,0,0.7,0.33333334,0,0,1
west2k.com,10,3.321928,0.1,1,2,0,0,1,1,3,0,0,4.5,0,0.1,0,0,0,0,0.2,0,0.5,0.2,0,0,1
bldentalmiami.com,17,3.4548223,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.3846154,0,0.100000024,0.083333336,0,0,0
zoopla.co.uk,12,3.0220551,0,2,3,1,0,0,1,2,0,2,3.3333333,0,0,0,1,0,0.5,0.5,0,0.7,0,0,0,1
infrastructurist.com,20,3.4464393,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.33333334,0,0,0,0.3125,0,0,0.13333334,0,0,1
canadiangreatwarproject.com,27,3.6763906,0,1,2,0,0,0,1,3,0,0,13,0,0,0.22222222,0,0,0,0.39130434,0,0,0.22727273,0,0,1
kansascitystarquilts.com,24,3.688722,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0.125,0,0,0,0.35,0,0,0.10526316,0,0,1
cherokeecounty-nc.gov,21,3.6178098,0,1,3,0,1,0,0,3,0.04761905,1,6.3333335,0,0,0,0,0,0.5,0.4375,0,0,0.1875,0,0,1
vedasrestaurant.com,19,3.5766177,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0,0.4,0,0,0.2857143,0,0,0
glenncook.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0.5,0.33333334,0,0.39999998,0.125,0,0,1
websitebuildersinfo.in,22,3.6069367,0,1,2,0,0,0,1,2,0,1,10.5,0,0,0,0,0,0,0.42105263,0,0,0.16666667,0,0,0
gramsfoundation.com,19,3.6818807,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.4,0,0,0.2857143,0,0,0
terrorcatstudio.blogspot.com,28,3.7229075,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.22222222,1,0,0.5,0.4,0,0,0.21428572,0,0,1
e-yearbook.com,14,3.324863,0,1,3,0,1,0,1,3,0.071428575,1,4,0,0,0,0,0,0.5,0.6666667,0,0.5,0,0,0,1
hawasthely.com,14,3.5216408,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.4,0,0.3,0.33333334,0,0,0
three.jhvkjvhfkcykc.biz,23,3.6753109,0,2,3,1,0,0,0,3,0,0,7,0,0,1,1,0,0.5,0.4,0,0.4,0.5,0,0,0
caregivertoolkit.ca,19,3.5110855,0,1,2,0,0,0,1,2,0,1,9,0,0,0,0,0,0.5,0.4375,0,0,0.26666668,0,0,0
chegg.com,9,2.7254806,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0.5,0.2,0,0.5,0.25,0,0,1
superjsupermarkets.com,22,3.5383108,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0.14285715,0,1,0,0.33333334,0,0,0.11764706,0,0.6,1
cetemps.aquila.infn.it,22,3.6635327,0,3,4,2,0,0,1,2,0,1,4.75,0,0,0.2857143,1,0,0,0.2857143,0,0.5,0,0,0,1
grassrootscampaigns.com,23,3.4144413,0,1,2,0,0,0,1,3,0,0,11,0,0,0.42857143,0,0,0.5,0.31578946,0,0,0,0,0,1
hotelsheikhpalace.com,21,3.5585186,0,1,2,0,0,0,1,3,0,0,10,0,0,0.2857143,0,0,0,0.4117647,0,0,0.0625,0,0,0
sustainablebrands.com,21,3.7489948,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0,0.3529412,0,0,0.1875,0,0,0
apple-map-location.com,22,3.4474015,0,1,4,0,1,0,1,3,0.09090909,0,4.75,0,0,0.14285715,0,0,0.5,0.4375,0,0,0.11764706,0,0,0
wwltauper.sonnalite12.digital,29,3.9262724,0.06896552,2,3,1,0,2,0,7,0,0,9,0,0.06896552,0.22222222,1,0,0.5,0.33333334,0,0.5,0.125,0,0,0
mysp.ac,7,2.807355,0,1,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0.25,0,0.4,0,0,0,0
ecomediasmusicales.com.ar,25,3.4528787,0,2,3,1,0,0,0,2,0,1,7.6666665,0,0,0,1,0,0,0.5,0,0,0.11764706,0,0,0
dev.deadmage.com,16,3.0306392,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0,1,0,0,0.33333334,0,0,0,0,0,0
qjlysrgxmaf.info,16,3.875,0,1,2,0,0,0,0,4,0,0,7.5,0,0,0.8,0,0,0,0.18181819,0.2,0.100000024,0,0.33333334,0,0
mysingingexercises.com,22,3.4474015,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0,0,0,0,0.3888889,0,0,0.4117647,0,0.2,1
dopplercash.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0.5,0.27272728,0,0.3,0.1,0,0,0
harvest-timber.com,18,3.7254806,0,1,3,0,1,0,1,3,0.055555556,0,5.3333335,0,0,0,0,0,0,0.30769232,0,0,0.23076923,0,0,1
mez0erague.github.io,20,3.6841838,0.05,2,3,1,0,1,0,2,0,1,6,0,0.05,0,1,0,0,0.5555556,0,0.19999999,0.11111111,0,0,0
tour-beijing.com,16,3.75,0,1,3,0,1,0,1,3,0.0625,0,4.6666665,0,0,0,0,0,0,0.45454547,0,0.19999999,0.36363637,0,0,1
mikecohen.ca,12,3.251629,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0,0.44444445,0,0.39999998,0.25,0,0,1
oldfarmhousegathering.blogspot.com,34,4.076741,0,2,3,1,0,0,1,3,0,0,10.666667,0,0,0.27272728,1,0,0,0.3809524,0,0,0.35,0,0,1
milaresolsimi.com,17,3.1751232,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0.19999999,0.16666667,0,0,1
computerhardwareexporters.com,29,3.6729972,0,1,2,0,0,0,1,3,0,0,14,0,0,0.11111111,0,0,0.5,0.36,0,0,0.20833333,0,0.2,1
paletteswapninja.com,20,3.6841838,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0.5,0.375,0,0,0.13333334,0,0,0
sindonews.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.33333334,0,0.3,0.375,0,0,1
blumebox.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0,0,0,1
besthookup.info,15,3.589898,0,1,2,0,0,0,0,4,0,0,7,0,0,0.2,0,0,0.5,0.4,0,0.3,0.22222222,0,0,0
scitex.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.33333334,0,0.4,0.2,0,0,1
goldiproductions.com,20,3.6219282,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.375,0,0,0.06666667,0,0,1
ringtones.thumbplay.com,23,4.0887794,0,2,3,1,0,0,1,3,0,0,7,0,0,0.42857143,1,0,0,0.33333334,0,0.3,0.625,0,0,1
cityofripon.org,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.19999999,0.2,0,0,1
tennis-dvd.com,14,3.5216408,0,1,3,0,1,0,1,3,0.071428575,0,4,0,0,0.25,0,0,0.5,0.22222222,0,0.19999999,0.22222222,0,0,1
1476667468.xiazaidown.com,25,3.843856,0.4,2,3,1,0,10,1,3,0,0,7.6666665,0,0.4,0,1,0,0.75,0.5,0,0,0,0,0,0
e-apicultura.ro,15,3.5068908,0,1,3,0,1,0,0,2,0.06666667,2,4.3333335,0,0,0,0,0,0,0.54545456,0,0.19999999,0,0,0,0
archive.kcur.org,16,3.4528196,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0.2,1,0,0,0.42857143,0,0.5,0.16666667,0,0,1
system-infected-browser-blocked-call-support.info,49,4.1812644,0,1,7,0,1,0,0,4,0.10204082,0,6.142857,0,0,0,0,0,0.5,0.30769232,0,0,0.11627907,0,0.2,0
verifikasiakhun11.wixsite.com,29,4.0438557,0.06896552,2,3,1,0,2,1,3,0,0,9,0,0.06896552,0,1,0,0.5,0.46666667,0,0,0.0625,0,0,0
tribecards.net,14,3.3787835,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.3,0,0.3,0,0,0,1
searchonmalibu.com,18,3.7254806,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.42857143,0,0.100000024,0.07692308,0,0,1
fransismoore387.chickenkiller.com,33,3.9603202,0.09090909,2,3,1,0,3,1,3,0,0,10.333333,0,0.09090909,0,1,0,0.5,0.41666666,0,0,0.2857143,0,0,0
anapado.ru,10,2.8464394,0,1,2,0,0,0,1,2,0,1,4.5,0,0,0,0,0,0,0.5714286,0,0.5,0.16666667,0,0,0
essmy.ca,8,2.75,0,1,2,0,0,0,1,2,0,1,3.5,0,0,0.5,0,0,0.5,0.4,0,0.7,0.25,0,0,1
hikpond.com,11,3.2776134,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.2857143,0,0.5,0.5,0,0,0
couture.zappos.com,18,3.4613202,0,2,3,1,0,0,1,3,0,0,5.3333335,0,0,0,1,0,0,0.5714286,0,0.9,0.33333334,0,0,1
burgeoservise.ru,16,3.1556392,0,1,2,0,0,0,1,2,0,1,7.5,0,0,0,0,0,0,0.46153846,0,0,0.16666667,0,0,0
billectric.wordpress.com,24,3.688722,0,2,3,1,0,0,1,3,0,0,7.3333335,0,0,0.375,1,0,0.5,0.3,0,0.3,0,0,0,1
instunet.org,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.25,0,0,0,0.375,0,0.5,0.14285715,0,0,0
statutecapverdordst.jeffjessel.com,34,3.8048263,0,2,3,1,0,0,1,3,0,0,10.666667,0,0,0.27272728,1,0,0,0.31578946,0,0,0.16666667,0,0,0
bukkuz.com,10,2.9219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0.5,0.33333334,0,0.39999998,0,0,0,0
spread.diadanoivabh.com.br,26,3.7192945,0,3,4,2,0,0,1,2,0,1,5.75,0,0,0.125,1,0,0,0.33333334,0,0.5,0.2,0,0,0
elmorecommunityservices.org.uk,30,3.831402,0,2,3,1,0,0,1,2,0,1,9.333333,0,0,0,1,0,0.5,0.4347826,0,0,0.22727273,0,0,1
belais.by,9,2.947703,0,1,2,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0.5,0,0.4,0.2,0,0,0
orchestrascanada.org,20,3.3841836,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.33333334,0,0,0,0.375,0,0,0.26666668,0,0,1
inimicalrecs.blogspot.com,25,3.7532697,0,2,3,1,0,0,1,3,0,0,7.6666665,0,0,0.125,1,0,0,0.41666666,0,0.19999999,0.18181819,0,0,1
pioneerservicespro.com,22,3.2998965,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0.14285715,0,0,0.5,0.44444445,0,0,0.23529412,0,0,1
kelanajayarotaryclub.com,24,3.6845608,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0,0,0,0,0.5,0,0,0.05263158,0,0,0
isl-software.info,17,3.6168747,0,1,3,0,1,0,0,4,0.05882353,0,5,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.18181819,0,0,0
withetborom.ru,14,3.3787835,0,1,2,0,0,0,1,2,0,1,6.5,0,0,0,0,0,0,0.36363637,0,0.3,0.4,0,0,0
golfandwinetours.com,20,3.9841838,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0,0.375,0,0,0.33333334,0,0,0
authors.simonandschuster.com,28,3.7089663,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.33333334,1,0,0,0.42857143,0,0.5,0.33333334,0,0,1
mpu-bereit.de,13,3.3346791,0,1,3,0,1,0,1,2,0.07692308,1,3.6666667,0,0,0,0,0,0,0.44444445,0,0.3,0.33333334,0,0,0
autobrend161.ru,15,3.5068908,0.2,1,2,0,0,3,1,2,0,1,7,0,0.2,0,0,0,0,0.44444445,0,0.100000024,0.36363637,0,0,0
bcpzonasegura.viabcpcom.cloudns.cx,34,4.032336,0,3,4,2,0,0,0,2,0,1,7.75,0,0,0.45454547,1,0,0,0.3846154,0,0,0.083333336,0,0,0
blackjoelewis.com,17,3.6168747,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.3846154,0.2,0.100000024,0.083333336,0.33333334,0,1
allegro.pl-zweryfikuj2871.isp9182.ml,36,4.4267335,0.22222222,3,5,2,1,8,0,2,0.027777778,2,6.4,0,0.22222222,0,1,0,0.5,0.42857143,0,0.5,0,0,0,0
dseadpasii.blogspot.com,23,3.6753109,0,2,3,1,0,0,1,3,0,0,7,0,0,0.14285715,1,0,0.5,0.5,0,0.3,0,0,0,1
mulliganformayor.blogspot.com,29,3.8538632,0,2,3,1,0,0,1,3,0,0,9,0,0,0.11111111,1,0,0.5,0.4375,0,0,0.2,0,0,1
toddscarwash.com,16,3.375,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0.5,0.25,0,0.100000024,0.09090909,0,0,0
blackbookmag.com,16,3.0778196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0.5,0.33333334,0,0.39999998,0,0,0,1
xup.in,6,2.5849626,0,1,2,0,0,0,1,2,0,1,2.5,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0
pitagora.dm.uniba.it,20,3.5086951,0,3,4,2,0,0,1,2,0,2,4.25,0,0,0,1,0,0,0.5,0,0.5,0.2857143,0,0,1
goaliestore.com,15,3.456565,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.54545456,0,0.3,0.4,0,0,1
bffilm.in,9,2.7254806,0,1,2,0,0,0,1,2,0,1,4,0,0,0.33333334,0,0,0.5,0.16666667,0,0.5,0,0,0,1
northdakotahighschoolfootballhuddle.blogspot.com,48,3.9337463,0,2,3,1,0,0,1,3,0,0,15.333333,0,0,0.5,1,0,0.5,0.34285715,0,0,0.0882353,0,0,1
linoteil.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.4,0.14285715,0,0,0
fantasia.sg,11,2.845351,0,1,2,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.5,0,0.39999998,0.14285715,0,0,0
watchmoviestreaming.com,23,3.7950885,0,1,2,0,0,0,1,3,0,0,11,0,0,0.42857143,0,0,0,0.36842105,0,0,0.2777778,0,0,1
ebay.about.com,14,3.2359264,0,2,3,1,0,0,1,3,0,0,4,0,0,0,1,0,0,0.75,0,0.9,0,0,0,1
mouser.com,10,2.9219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.5,0,0.5,0.4,0,0,1
forums.thesmartmarks.com,24,3.5220551,0,2,3,1,0,0,1,3,0,0,7.3333335,0,0,0.25,1,0,0,0.33333334,0,0.5,0.2,0,0,1
citiesrentals.com,17,3.4992275,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.3846154,0,0.100000024,0.33333334,0,0,1
bodylounge-bna.de,17,3.4992275,0,1,3,0,1,0,1,2,0.05882353,1,5,0,0,0,0,0,0,0.46153846,0,0,0.15384616,0,0,0
byplants.com,12,3.5849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.25,0,0,0,0.25,0,0.39999998,0.14285715,0,0,1
alumni.msstate.edu,18,3.3921473,0,2,3,1,0,0,0,3,0,0,5.3333335,0,0,0.33333334,1,0,0,0.5,0,0.5,0,0,0,1
sandstonesolutionsgroup.ca,26,3.6714056,0,1,2,0,0,0,1,2,0,1,12.5,0,0,0.5,0,0,0,0.39130434,0,0,0.3181818,0,0,0
livewellprojects.com,20,3.6464393,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.5,0,0,0.5,0.3125,0,0,0,0,0,0
bcpzonasegvra.cvivabcp.ga,25,3.623465,0,2,3,1,0,0,0,2,0,1,7.6666665,0,0,0.5,1,0,0,0.30769232,0,0,0.083333336,0,0,0
msgbox.zapto.org,16,3.4528196,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0.4,1,0,0,0.16666667,0,0.5,0,0,0,0
tvzvezda.net,12,2.9182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.5,0,0,0,0.25,0,0.3,0,0,0,0
advantarlabs.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.33333334,0,0.100000024,0.09090909,0,0,0
lichtundliebeistleben.de,24,3.3716536,0,1,2,0,0,0,1,2,0,1,11.5,0,0,0.375,0,0,0,0.3809524,0,0,0.15,0,0.2,0
mskpestsolution.com,19,3.5368867,0,1,2,0,0,0,1,3,0,0,9,0,0,0.5,0,0,0,0.33333334,0,0,0.14285715,0,0,0
imanprojects.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0,0.33333334,0,0.19999999,0.09090909,0,0,0
delawaregirlsbasketball.com,27,3.7639658,0,1,2,0,0,0,1,3,0,0,13,0,0,0.22222222,0,0,0.5,0.3478261,0,0,0.045454547,0,0,1
info-about-everything.com,25,4.053661,0,1,4,0,1,0,1,3,0.08,0,5.5,0,0,0,0,0,0,0.47368422,0,0,0.35,0,0,1
rhondasarault.myarbonne.com,27,3.7821221,0,2,3,1,0,0,1,3,0,0,8.333333,0,0,0,1,0,0,0.3846154,0,0.100000024,0.16666667,0,0,1
unfortunatelysingapore.blogspot.com,35,4.011585,0,2,3,1,0,0,1,3,0,0,11,0,0,0.09090909,1,0,0,0.45454547,0,0,0.2857143,0,0,1
ihf-hockey.org,14,3.5216408,0,1,3,0,1,0,1,3,0.071428575,0,4,0,0,0,0,0,0,0.44444445,0,0.19999999,0,0,0,1
y333.symirijibsms.com,21,3.2961485,0.14285715,2,3,1,0,3,1,3,0,0,6.3333335,0,0.14285715,0.2857143,1,0,0.75,1,0,0.4,0,0,0,0
whiteinthehood.com,18,3.308271,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0.5,0.42857143,0,0,0.3846154,0,0,1
meinearbeit-meinehilfe.ch,25,3.4634652,0,1,3,0,1,0,1,2,0.04,1,7.6666665,0,0,0,0,1,0,0.52380955,0,0,0.1904762,0,0.6,0
humanevents.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.2,0,0,1
lestervillemissouri.com,23,3.4357555,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0.5,0.42105263,0,0,0.22222222,0,0,1
hovorboard.com,14,3.0930693,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.4,0,0.19999999,0.11111111,0,0,0
hamares.pt,10,3.1219282,0,1,2,0,0,0,0,2,0,1,4.5,0,0,0,0,0,0,0.42857143,0,0.4,0.5,0,0,0
roybriziostreetrods.com,23,3.4800837,0,1,2,0,0,0,1,3,0,0,11,0,0,0.14285715,0,0,0.5,0.42105263,0,0,0.055555556,0,0,1
smspunch.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.75,0,0,0,0.125,0,0.39999998,0,0,0,1
legendsofhockey.net,19,3.6163485,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.4,0,0,0.14285715,0,0,1
gangainsulations.com,20,3.4464393,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.4375,0,0,0.33333334,0,0,0
aydm8988.jimdo.com,18,3.308271,0.22222222,2,3,1,0,4,1,3,0,0,5.3333335,0,0.22222222,0,1,0,0.5,0.5,0,0.39999998,0,0,0,0
oportunidades.com.co,20,3.6219282,0,2,3,1,0,0,0,2,0,1,6,0,0,0,1,0,0,0.46153846,0,0.100000024,0.16666667,0,0,0
indabuff.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0.5,0.375,0,0.39999998,0.2857143,0,0,1
banugiyim.com,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.5555556,0,0.3,0.125,0,0,0
cactus-league.com,17,3.4548223,0,1,3,0,1,0,1,3,0.05882353,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,1
vzoxoavmqnfudep.commonactually.ru,33,4.066677,0,2,3,1,0,0,1,2,0,1,10.333333,0,0,0.27272728,1,0,0,0.33333334,0,0,0,0,0,0
soylatino.org,13,3.3346791,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.5555556,0,0.39999998,0.25,0,0,0
comiteanimcardroc.free.fr,25,3.4634652,0,2,3,1,0,0,1,2,0,1,7.6666665,0,0,0.125,1,0,0,0.4117647,0,0,0.125,0,0,0
melaniephillips.com,19,3.4316235,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0.5,0.4,0,0,0.14285715,0,0,1
facekdnkshsss.wapka.mobi,24,3.7720551,0,2,3,1,0,0,0,4,0,0,7.3333335,0,0,0.875,1,0,0.75,0.15384616,0,0.19999999,0,0,0,0
americanfreethought.com,23,3.708132,0,1,2,0,0,0,1,3,0,0,11,0,0,0.2857143,0,0,0.5,0.42105263,0,0,0.2777778,0,0,0
ronaldo-123.no-ip.biz,21,3.784942,0.14285715,2,5,1,1,3,0,3,0.0952381,2,3.4,0,0.14285715,0,1,0,0,0.42857143,0,0.100000024,0.1,0,0,0
nenovas.com,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.5,0.16666667,0,0,0
adlinkmetric.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.33333334,0,0.39999998,0.09090909,0,0,0
dailyindependent.com,20,3.5086951,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.4375,0,0,0.33333334,0,0.2,1
smdpwaukegan.org,16,3.75,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.6,0,0,0,0.33333334,0.2,0.100000024,0.09090909,0.33333334,0,1
theappliedphilosopher.com,25,3.5932696,0,1,2,0,0,0,1,3,0,0,12,0,0,0.25,0,0,0.5,0.3809524,0,0,0.3,0,0,0
pedalpumping.club,17,3.5724695,0,1,2,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0.33333334,0,0.100000024,0.27272728,0,0,0
juliomartin.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.39999998,0.1,0,0,1
ankara.eucu.net,15,3.0565648,0,2,3,1,0,0,1,3,0,0,4.3333335,0,0,0,1,0,0,0.5,0,0.4,0.2,0,0,0
samantha-robinson.co.uk,23,3.7294462,0,2,4,1,1,0,1,2,0.04347826,2,5,0,0,0.14285715,1,0,0,0.375,0,0,0.3125,0,0,1
rcvideo.com,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0,0.42857143,0,0.5,0,0,0,1
joshcomeauxhair.com,19,3.5766177,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.46666667,0,0,0.071428575,0,0,0
camdaizle.blogcu.com,20,3.5841837,0,2,3,1,0,0,1,3,0,0,6,0,0,0,1,0,0,0.44444445,0,0.5,0,0,0,0
trucks.about.com,16,3.375,0,2,3,1,0,0,1,3,0,0,4.6666665,0,0,0.2,1,0,0,0.16666667,0,0.5,0,0,0,1
pasowine.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0.14285715,0,0,1
speakers.ca,11,2.9139771,0,1,2,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0.375,0,0.39999998,0.14285715,0,0,1
advert-identify-info-page.twomini.com,37,3.9828568,0,2,6,1,1,0,1,3,0.08108108,0,5.3333335,0,0,0,1,0,0,0.45454547,0,0,0.125,0,0,0
nz1webapps7mpp3manage-my-ppl-account.felixkot.biz,49,4.4202337,0.06122449,2,6,1,1,3,0,3,0.06122449,1,7.3333335,0,0.06122449,0.1875,1,0,0.5,0.3,0,0,0.057142857,0,0,0
johnredcooper.com,17,3.2639334,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0.5,0.3846154,0,0,0.25,0,0,1
validation-intlaccounts.com,27,3.6241717,0,1,3,0,1,0,1,3,0.037037037,0,8.333333,0,0,0.22222222,0,0,0.5,0.4090909,0,0,0.18181819,0,0,0
jmsmith.com,11,3.0271692,0,1,2,0,0,0,1,3,0,0,5,0,0,0.6666667,0,0,0,0.14285715,0,0.5,0.33333334,0,0,1
namepedia.org,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.5555556,0,0.39999998,0.125,0,0,1
independent-arabicescorts.com,29,3.771437,0,1,3,0,1,0,1,3,0.03448276,0,9,0,0,0.11111111,0,0,0,0.375,0,0,0.29166666,0,0.2,0
download.arpcc.ro,17,3.2195282,0,2,3,1,0,0,0,2,0,1,5,0,0,0.6,1,0,0,0.375,0,0.39999998,0,0,0,0
agiletechno.net,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.45454547,0,0.3,0,0,0,0
zubygems.business,17,3.2639334,0,1,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0.375,0,0.3,0,0,0,0
obscuresound.com,16,3.3278196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.41666666,0,0.19999999,0.36363637,0,0,1
theheismanwinners.com,21,3.5585186,0,1,2,0,0,0,1,3,0,0,10,0,0,0,0,0,0.5,0.3529412,0,0,0.4375,0,0,1
recordherald.com,16,3.2028196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.33333334,0,0.100000024,0.36363637,0,0,1
karinschacht.addr.com,21,3.5585186,0,2,3,1,0,0,1,3,0,0,6.3333335,0,0,0.5714286,1,0,0,0.25,0,0.19999999,0.18181819,0,0,0
encyclopedia.kids.net.au,24,3.7720551,0,3,4,2,0,0,1,2,0,1,5.25,0,0,0,1,0,0,0.5,0,0.100000024,0.18181819,0,0,1
gurufocus.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.3,0,0,0,1
